time,open,high,low,close,volume
2024-11-05 15:28:00,205.5967,205.6314,205.5633,205.5633,3533
2024-11-05 15:29:00,205.5868,205.6513,205.5868,205.6116,3326
2024-11-05 15:30:00,205.5917,205.6215,205.5322,205.6215,4103
2024-11-05 15:31:00,205.6215,205.6215,205.5392,205.5917,5061
2024-11-05 15:32:00,205.6016,205.6711,205.6016,205.6661,3386
2024-11-05 15:33:00,205.6737,205.7108,205.6116,205.7108,4626
2024-11-05 15:34:00,205.7009,205.7108,205.6513,205.6612,3404
2024-11-05 15:35:00,205.6612,205.6810,205.6593,205.6761,2071
2024-11-05 15:36:00,205.6847,205.7009,205.6215,205.7009,6019
2024-11-05 15:37:00,205.7108,205.7207,205.6810,205.7107,3107
2024-11-05 15:38:00,205.7091,205.7091,205.6280,205.6280,6206
2024-11-05 15:39:00,205.6413,205.6413,205.5719,205.5719,6263
2024-11-05 15:40:00,205.5620,205.6413,205.5173,205.6413,5690
2024-11-05 15:41:00,205.6016,205.6215,205.5669,205.6017,4237
2024-11-05 15:42:00,205.6215,205.6215,205.5322,205.5322,5618
2024-11-05 15:43:00,205.5372,205.5620,205.4727,205.4727,7140
2024-11-05 15:44:00,205.4727,205.5421,205.4727,205.5223,5220
2024-11-05 15:45:00,205.5173,205.5519,205.4429,205.4528,6438
2024-11-05 15:46:00,205.4479,205.4528,205.3685,205.4231,7844
2024-11-05 15:47:00,205.4131,205.4826,205.4032,205.4528,9419
2024-11-05 15:48:00,205.4627,205.6016,205.4627,205.6016,7819
2024-11-05 15:49:00,205.5719,205.5719,205.5124,205.5223,6186
2024-11-05 15:50:00,205.5124,205.5719,205.5024,205.5082,13602
2024-11-05 15:51:00,205.5520,205.5620,205.4925,205.4925,6559
2024-11-05 15:52:00,205.4925,205.5935,205.4826,205.5935,10158
2024-11-05 15:53:00,205.5818,205.7009,205.5818,205.7009,9960
2024-11-05 15:54:00,205.6810,205.7207,205.5421,205.6215,26514
2024-11-05 15:55:00,205.6116,205.6810,205.5322,205.6431,21358
2024-11-05 15:56:00,205.6413,205.6413,205.5570,205.6016,19168
2024-11-05 15:57:00,205.6066,205.6810,205.6016,205.6711,20326
2024-11-05 15:58:00,205.6761,205.8199,205.6514,205.8199,24871
2024-11-05 15:59:00,205.8199,205.9856,205.8199,205.9390,73031
2024-11-05 16:00:00,205.9390,205.9687,205.8794,205.9390,1348832
2024-11-05 16:01:00,205.9390,205.9390,205.9390,205.9390,12331
2024-11-05 16:02:00,205.9390,205.9390,205.9390,205.9390,3005
2024-11-05 16:03:00,205.9390,205.9390,205.8695,205.9390,78862
2024-11-05 16:04:00,205.9408,205.9489,205.9291,205.9291,116
2024-11-05 16:05:00,205.9390,206.0481,205.9390,205.9787,45
2024-11-05 16:06:00,205.9390,205.9390,205.9390,205.9390,2
2024-11-05 16:07:00,205.9985,205.9985,205.9985,205.9985,5
2024-11-05 16:08:00,206.0481,206.0481,206.0481,206.0481,10
2024-11-05 16:09:00,206.0183,206.0183,206.0183,206.0183,1
2024-11-05 16:10:00,205.9390,206.0481,205.8398,205.8398,634469
2024-11-05 16:12:00,205.7703,205.7703,205.7703,205.7703,3
2024-11-05 16:14:00,205.8398,206.0481,205.8398,206.0481,583
2024-11-05 16:15:00,205.9390,205.9390,205.9390,205.9390,2
2024-11-05 16:17:00,206.0481,206.0481,205.2636,205.7703,245
2024-11-05 16:18:00,205.7703,205.7703,205.7703,205.7703,57
2024-11-05 16:20:00,205.9390,205.9390,205.1750,205.1750,420
2024-11-05 16:21:00,205.8100,205.8100,205.8100,205.8100,5
2024-11-05 16:27:00,205.8001,205.8001,205.7703,205.7703,52
2024-11-05 16:30:00,205.9985,206.0283,205.9985,206.0283,40
2024-11-05 16:32:00,206.0382,206.0382,206.0382,206.0382,20
2024-11-05 16:33:00,206.0084,206.0084,206.0084,206.0084,20
2024-11-05 16:35:00,205.8497,205.8497,205.6711,205.6711,21
2024-11-05 16:36:00,206.0380,206.0380,206.0380,206.0380,105
2024-11-05 16:37:00,205.6711,205.6810,205.6711,205.6810,31
2024-11-05 16:38:00,205.9985,206.0183,205.9985,206.0183,32
2024-11-05 16:39:00,206.0183,206.0183,206.0183,206.0183,3
2024-11-05 16:45:00,206.0283,206.0283,206.0283,206.0283,20
2024-11-05 16:48:00,206.0183,206.0382,206.0183,206.0382,77
2024-11-05 16:50:00,206.0382,206.0382,206.0382,206.0382,362
2024-11-05 16:51:00,205.6711,205.6711,205.6711,205.6711,1
2024-11-05 16:52:00,206.0283,206.0382,206.0283,206.0382,40
2024-11-05 16:53:00,205.7207,206.0382,205.7207,206.0382,71
2024-11-05 16:54:00,206.0183,206.0183,206.0183,206.0183,55
2024-11-05 16:55:00,206.0382,206.0382,206.0183,206.0382,21
2024-11-05 16:58:00,205.9390,205.9390,205.9390,205.9390,21261
2024-11-05 16:59:00,205.9390,206.0382,205.9390,206.0382,266
2024-11-05 17:00:00,205.8199,205.8199,205.8199,205.8199,7
2024-11-05 17:04:00,205.8001,205.8001,205.8001,205.8001,7
2024-11-05 17:06:00,205.6711,205.6711,205.6711,205.6711,5
2024-11-05 17:12:00,205.8695,205.8894,205.8695,205.8894,5
2024-11-05 17:15:00,205.7009,205.7009,205.7009,205.7009,1
2024-11-05 17:16:00,205.8894,206.0382,205.8894,206.0382,108
2024-11-05 17:17:00,206.0283,206.0283,206.0283,206.0283,1
2024-11-05 17:22:00,205.7207,205.7207,205.7207,205.7207,5
2024-11-05 17:32:00,205.6711,205.6810,205.6711,205.6810,21
2024-11-05 17:35:00,205.6711,205.6711,205.6711,205.6711,3
2024-11-05 17:37:00,205.6711,205.6711,205.6711,205.6711,5
2024-11-05 17:45:00,205.6720,206.0382,205.6720,205.9489,316
2024-11-05 17:46:00,206.0382,206.0382,206.0382,206.0382,2
2024-11-05 17:49:00,206.0382,206.0382,206.0382,206.0382,2
2024-11-05 17:54:00,206.0382,206.0382,206.0382,206.0382,4
2024-11-05 17:58:00,205.7108,205.9489,205.6810,205.6810,26
2024-11-05 18:00:00,206.0084,206.0084,206.0084,206.0084,6
2024-11-05 18:05:00,205.8696,205.8696,205.8696,205.8696,2
2024-11-05 18:08:00,206.0382,206.0382,206.0382,206.0382,30
2024-11-05 18:09:00,206.0382,206.0382,206.0382,206.0382,35
2024-11-05 18:12:00,206.0382,206.0382,206.0382,206.0382,33
2024-11-05 18:23:00,205.8894,205.8894,205.6711,205.6711,300
2024-11-05 18:28:00,206.0084,206.0084,205.8695,205.8695,6
2024-11-05 18:29:00,205.8695,206.0481,205.8695,206.0481,353
2024-11-05 18:30:00,205.9390,206.0580,205.9390,206.0580,634422
2024-11-05 18:32:00,205.6723,205.6723,205.6723,205.6723,1
2024-11-05 18:33:00,205.6711,206.3011,205.6711,206.3011,20
2024-11-05 18:35:00,205.6810,205.6810,205.6810,205.6810,25
2024-11-05 18:40:00,206.0779,206.3259,206.0779,206.3259,2
2024-11-05 18:44:00,206.0580,206.0580,206.0580,206.0580,2
2024-11-05 18:47:00,205.6810,205.6810,205.6810,205.6810,1
2024-11-05 18:57:00,206.0580,206.0580,206.0580,206.0580,1
2024-11-05 18:59:00,206.3259,206.3259,206.3259,206.3259,50
2024-11-05 19:00:00,205.9390,205.9390,205.9390,205.9390,634322
2024-11-05 19:04:00,206.2961,206.3557,206.2961,206.3557,106
2024-11-05 19:05:00,206.3557,206.3557,206.3557,206.3557,40
2024-11-05 19:08:00,206.3458,206.3557,206.3458,206.3557,105
2024-11-05 19:10:00,206.3557,206.3557,206.3557,206.3557,100
2024-11-05 19:15:00,206.3557,206.3557,206.3557,206.3557,100
2024-11-05 19:16:00,206.3557,206.3557,206.3557,206.3557,140
2024-11-05 19:18:00,206.3656,206.3755,206.3656,206.3755,140
2024-11-05 19:21:00,206.3755,206.3755,206.3755,206.3755,1577
2024-11-05 19:22:00,206.4847,207.1196,206.4847,207.0403,80
2024-11-05 19:23:00,207.0700,207.8538,207.0700,207.8538,115
2024-11-05 19:26:00,207.6653,207.8240,207.6653,207.7546,35
2024-11-05 19:29:00,207.6256,207.6256,207.6256,207.6256,10
2024-11-05 19:30:00,207.6653,207.6851,207.6653,207.6851,55
2024-11-05 19:31:00,207.6653,207.6653,207.6653,207.6653,3
2024-11-05 19:32:00,207.5959,207.5959,207.5959,207.5959,10
2024-11-05 19:34:00,207.5959,207.6455,207.5959,207.6455,188
2024-11-05 19:36:00,207.6058,207.6058,207.6058,207.6058,5
2024-11-05 19:39:00,207.6058,207.6058,207.6058,207.6058,100
2024-11-05 19:40:00,207.3577,207.3577,207.3577,207.3577,1
2024-11-05 19:43:00,207.6058,207.6058,206.3755,206.3755,6
2024-11-05 19:44:00,207.3577,207.3577,207.3577,207.3577,39
2024-11-05 19:45:00,207.5562,208.3499,207.5562,208.3499,845
2024-11-05 19:50:00,208.3084,208.3084,208.3084,208.3084,55
2024-11-05 19:51:00,207.3577,207.3577,207.3577,207.3577,2
2024-11-05 19:54:00,208.3498,208.3498,208.3098,208.3098,338
2024-11-05 19:56:00,207.3478,207.3478,207.3478,207.3478,2
2024-11-05 19:57:00,208.2921,208.2921,208.2921,208.2921,88
2024-11-05 19:58:00,207.4272,207.4272,207.2089,207.2089,51
2024-11-05 19:59:00,207.3577,207.3577,207.3577,207.3577,1
2024-11-06 04:00:00,208.3499,209.4016,208.3499,209.1039,421
2024-11-06 04:01:00,209.2527,209.2527,209.1039,209.1039,50
2024-11-06 04:02:00,206.9708,208.7765,206.9708,208.7765,2
2024-11-06 04:03:00,209.4809,209.4809,208.4987,209.0345,18
2024-11-06 04:04:00,208.5781,208.8856,208.3697,208.8856,68
2024-11-06 04:05:00,208.8856,208.8856,208.3796,208.8856,39
2024-11-06 04:06:00,208.8856,209.3420,208.8856,209.3222,30
2024-11-06 04:07:00,208.5582,209.1833,208.3796,209.0444,82
2024-11-06 04:08:00,209.1734,209.1932,209.0444,209.0444,5
2024-11-06 04:09:00,208.5582,209.1634,208.5582,209.1634,12
2024-11-06 04:10:00,209.0345,209.0345,209.0345,209.0345,4
2024-11-06 04:11:00,208.5582,209.0444,208.4094,208.7567,86
2024-11-06 04:12:00,209.0940,209.3321,208.8162,209.3321,32
2024-11-06 04:13:00,209.3222,209.3222,208.7765,208.7765,7
2024-11-06 04:14:00,209.3222,209.3222,208.6475,208.6475,250
2024-11-06 04:15:00,208.7170,208.7170,208.7170,208.7170,10
2024-11-06 04:17:00,209.2825,209.2825,209.2825,209.2825,1
2024-11-06 04:18:00,208.7269,208.7269,208.7269,208.7269,1
2024-11-06 04:22:00,209.2130,209.2130,209.2130,209.2130,32
2024-11-06 04:23:00,209.1337,209.1436,209.1337,209.1436,28
2024-11-06 04:24:00,209.2230,209.2230,209.2230,209.2230,3
2024-11-06 04:25:00,209.2230,209.3420,209.1436,209.1436,126
2024-11-06 04:28:00,209.3916,209.4016,209.3916,209.4016,50
2024-11-06 04:30:00,209.4016,209.4512,209.4016,209.4512,11
2024-11-06 04:31:00,209.4809,209.9373,209.4512,209.7686,121
2024-11-06 04:32:00,209.8282,210.2746,209.7389,210.2746,136
2024-11-06 04:33:00,209.9869,209.9968,209.8183,209.8183,740
2024-11-06 04:34:00,209.8282,209.8282,209.8282,209.8282,1
2024-11-06 04:36:00,209.4710,209.4710,209.3420,209.4016,76
2024-11-06 04:38:00,209.7786,209.7786,209.7786,209.7786,5
2024-11-06 04:39:00,209.3023,209.8083,209.3023,209.8083,11
2024-11-06 04:43:00,209.4710,209.4710,209.4016,209.4016,11
2024-11-06 04:44:00,209.4115,209.4115,209.4115,209.4115,1
2024-11-06 04:48:00,209.8282,209.8282,209.8282,209.8282,4
2024-11-06 04:50:00,209.7786,209.7786,209.7786,209.7786,20
2024-11-06 04:52:00,209.7786,209.7786,209.7786,209.7786,30
2024-11-06 04:53:00,209.7786,209.7786,209.7786,209.7786,47
2024-11-06 04:54:00,209.8282,209.8282,209.8282,209.8282,1
2024-11-06 04:55:00,209.4016,209.4016,209.4016,209.4016,2
2024-11-06 04:56:00,209.7686,209.7686,209.7686,209.7686,1
2024-11-06 04:58:00,209.4016,209.4016,209.4016,209.4016,332
2024-11-06 04:59:00,209.7786,209.8282,209.4313,209.4313,104
2024-11-06 05:00:00,209.5801,209.5801,209.5801,209.5801,1
2024-11-06 05:01:00,209.8381,209.8381,209.8381,209.8381,1
2024-11-06 05:02:00,209.6198,209.8381,209.6198,209.8381,15
2024-11-06 05:04:00,209.8282,209.8282,209.8282,209.8282,10
2024-11-06 05:05:00,209.7786,209.7786,209.6496,209.6496,3
2024-11-06 05:06:00,209.6496,209.6496,209.6099,209.6099,56
2024-11-06 05:09:00,209.6099,209.6099,209.6099,209.6099,10
2024-11-06 05:11:00,209.4016,209.4016,209.4016,209.4016,7
2024-11-06 05:12:00,209.4115,209.4115,209.4115,209.4115,3
2024-11-06 05:15:00,209.4512,209.6099,209.4512,209.6099,10
2024-11-06 05:19:00,209.4512,209.4512,209.4512,209.4512,2
2024-11-06 05:21:00,209.6099,209.6099,209.6099,209.6099,5
2024-11-06 05:22:00,209.6099,209.6099,209.4313,209.4313,64
2024-11-06 05:23:00,209.6099,209.6099,209.6099,209.6099,2
2024-11-06 05:27:00,209.4611,209.4908,209.3222,209.3420,293
2024-11-06 05:28:00,209.3420,209.3420,209.3420,209.3420,1
2024-11-06 05:29:00,209.3222,209.3222,209.3123,209.3123,24
2024-11-06 05:31:00,209.3420,209.3420,209.1436,209.1436,27
2024-11-06 05:33:00,209.3420,209.3420,209.3420,209.3420,11
2024-11-06 05:34:00,209.3420,209.3420,209.3420,209.3420,1
2024-11-06 05:35:00,209.1436,209.1833,208.8658,208.9551,285
2024-11-06 05:37:00,209.0841,209.3321,208.8658,209.3321,107
2024-11-06 05:38:00,209.1535,209.1535,209.1535,209.1535,2
2024-11-06 05:39:00,209.3321,209.6099,209.3321,209.6099,127
2024-11-06 05:40:00,209.6099,209.6099,209.6099,209.6099,1
2024-11-06 05:41:00,209.6099,209.6099,209.5405,209.5405,12
2024-11-06 05:42:00,209.4016,209.4016,209.4016,209.4016,25
2024-11-06 05:43:00,209.6000,209.6000,209.3916,209.3916,104
2024-11-06 05:47:00,209.6099,209.6099,209.6099,209.6099,20
2024-11-06 05:48:00,209.4412,209.4412,209.4412,209.4412,3
2024-11-06 05:49:00,209.7786,209.7786,209.3519,209.3519,8
2024-11-06 05:50:00,209.5405,209.5405,209.5405,209.5405,2
2024-11-06 05:52:00,209.6297,209.6397,209.2924,209.2924,79
2024-11-06 05:53:00,209.6297,209.6397,209.6297,209.6397,3
2024-11-06 05:54:00,209.6397,209.6397,209.6397,209.6397,3
2024-11-06 05:55:00,209.6297,209.6297,209.6297,209.6297,1
2024-11-06 05:57:00,209.3519,209.3519,209.3519,209.3519,10
2024-11-06 06:02:00,209.6297,209.6297,209.6297,209.6297,8
2024-11-06 06:08:00,209.3321,209.3321,209.3321,209.3321,8
2024-11-06 06:15:00,209.3619,209.3619,209.3420,209.3420,226
2024-11-06 06:16:00,209.3321,209.3321,209.3321,209.3321,1
2024-11-06 06:18:00,209.2924,209.2924,209.2924,209.2924,6
2024-11-06 06:22:00,209.2924,209.2924,209.2924,209.2924,6
2024-11-06 06:24:00,209.5801,209.5801,209.2924,209.2924,24
2024-11-06 06:28:00,209.2924,209.3916,209.2924,209.3916,2
2024-11-06 06:30:00,209.5801,209.5801,209.5801,209.5801,3
2024-11-06 06:32:00,209.3916,209.3916,209.2329,209.2329,107
2024-11-06 06:33:00,209.2329,209.2329,209.2329,209.2329,85
2024-11-06 06:38:00,209.3916,209.3916,209.3916,209.3916,5
2024-11-06 06:39:00,209.2428,209.2428,208.9055,208.9055,215
2024-11-06 06:40:00,208.8559,209.2230,208.8559,208.8956,141
2024-11-06 06:42:00,208.8956,209.2230,208.8956,209.2230,18
2024-11-06 06:45:00,208.8956,209.2230,208.8658,209.2230,41
2024-11-06 06:47:00,208.8559,209.2230,208.8460,208.8559,272
2024-11-06 06:48:00,209.0940,209.0940,209.0940,209.0940,20
2024-11-06 06:50:00,209.0841,209.0841,209.0841,209.0841,1
2024-11-06 06:52:00,209.0642,209.0940,209.0642,209.0940,27
2024-11-06 06:53:00,208.8658,209.0940,208.8559,209.0940,56
2024-11-06 06:57:00,209.3619,209.3619,209.3619,209.3619,5
2024-11-06 06:58:00,209.2924,209.2924,209.2924,209.2924,5
2024-11-06 07:00:00,209.0940,209.2428,208.8559,209.1833,103
2024-11-06 07:01:00,209.1833,209.2428,209.1833,209.2428,168
2024-11-06 07:02:00,209.2428,209.4115,209.2428,209.4115,260
2024-11-06 07:03:00,209.4115,209.4115,209.2924,209.4115,66
2024-11-06 07:04:00,209.4115,209.4214,209.3222,209.4214,617
2024-11-06 07:05:00,209.1436,209.1436,209.1238,209.1238,6
2024-11-06 07:06:00,209.4512,209.4512,209.4512,209.4512,600
2024-11-06 07:07:00,209.5405,209.6297,209.5405,209.6297,10
2024-11-06 07:08:00,209.3420,209.3420,209.3420,209.3420,10
2024-11-06 07:10:00,209.0444,209.0444,209.0444,209.0444,50
2024-11-06 07:14:00,209.3321,209.3321,209.3321,209.3321,10
2024-11-06 07:15:00,209.3420,209.4412,209.3420,209.4412,18
2024-11-06 07:16:00,209.4412,209.5305,209.4016,209.4016,665
2024-11-06 07:17:00,209.5702,209.5702,209.5702,209.5702,1
2024-11-06 07:18:00,209.3420,209.3420,209.3420,209.3420,20
2024-11-06 07:21:00,209.2825,209.2825,209.2825,209.2825,1
2024-11-06 07:22:00,208.9749,209.1535,208.9749,209.1535,124
2024-11-06 07:23:00,209.3123,209.3123,209.3123,209.3123,50
2024-11-06 07:25:00,209.1932,209.1932,209.1932,209.1932,6
2024-11-06 07:26:00,209.3420,209.3420,209.1932,209.1932,210
2024-11-06 07:27:00,209.3420,209.5901,209.2627,209.3420,326
2024-11-06 07:28:00,209.3420,209.3420,209.3420,209.3420,1
2024-11-06 07:29:00,209.2031,209.2031,209.2031,209.2031,5
2024-11-06 07:30:00,209.5901,209.7290,209.2031,209.5702,213
2024-11-06 07:31:00,209.5702,209.5702,209.5702,209.5702,20
2024-11-06 07:32:00,209.4412,209.4412,209.4412,209.4412,4
2024-11-06 07:33:00,209.5702,209.6397,209.5702,209.6397,168
2024-11-06 07:34:00,209.7885,209.7885,209.6099,209.7587,146
2024-11-06 07:35:00,209.7786,209.7786,209.7786,209.7786,1
2024-11-06 07:36:00,209.4908,209.4908,209.4908,209.4908,10
2024-11-06 07:37:00,209.7389,209.7389,209.7389,209.7389,10
2024-11-06 07:38:00,209.7885,209.7885,209.7885,209.7885,14
2024-11-06 07:40:00,209.7885,209.7984,209.7885,209.7984,14
2024-11-06 07:41:00,209.6893,209.7786,209.6893,209.7786,94
2024-11-06 07:42:00,209.8381,210.1060,209.8282,210.0861,409
2024-11-06 07:43:00,210.0068,210.1357,210.0068,210.1357,28
2024-11-06 07:44:00,209.9373,210.0663,209.9373,210.0663,17
2024-11-06 07:45:00,210.0663,210.0663,210.0663,210.0663,15
2024-11-06 07:46:00,210.0663,210.3242,210.0663,210.3143,411
2024-11-06 07:47:00,210.3143,210.3143,210.3143,210.3143,11
2024-11-06 07:48:00,210.3143,210.3143,210.3143,210.3143,20
2024-11-06 07:50:00,210.0068,210.3242,209.8976,210.0068,60
2024-11-06 07:52:00,210.0961,210.1953,210.0961,210.1953,50
2024-11-06 07:53:00,210.2350,210.3639,210.2350,210.3242,3818
2024-11-06 07:54:00,210.4532,210.4532,210.4334,210.4532,103
2024-11-06 07:56:00,210.4532,210.4532,210.4532,210.4532,15
2024-11-06 07:57:00,210.4532,210.4532,210.3441,210.3441,11
2024-11-06 07:58:00,210.4235,210.4532,210.3242,210.4036,1111
2024-11-06 07:59:00,210.4036,210.4036,210.4036,210.4036,1
2024-11-06 08:00:00,209.2329,210.5227,205.9390,210.4532,2891
2024-11-06 08:01:00,209.1337,210.0365,209.1337,210.0365,27
2024-11-06 08:02:00,205.9390,210.5326,205.9390,210.3242,90
2024-11-06 08:03:00,210.0365,210.5326,210.0365,210.0365,306
2024-11-06 08:04:00,210.0365,210.0663,210.0365,210.0663,401
2024-11-06 08:05:00,210.0762,210.3044,210.0365,210.0365,190
2024-11-06 08:06:00,210.3242,210.3330,210.1853,210.1853,66
2024-11-06 08:07:00,210.2945,210.3342,210.0365,210.2945,540
2024-11-06 08:08:00,210.0365,210.3342,210.0365,210.0861,202
2024-11-06 08:09:00,210.3342,210.3342,210.0383,210.0383,41
2024-11-06 08:11:00,210.0365,210.0762,209.8381,210.0762,161
2024-11-06 08:12:00,210.0762,210.0762,209.8778,209.8778,5
2024-11-06 08:13:00,210.0365,210.0663,209.9472,209.9472,52
2024-11-06 08:15:00,210.0861,210.0861,210.0663,210.0663,2
2024-11-06 08:16:00,210.0167,210.0167,209.8381,209.8381,29
2024-11-06 08:18:00,209.9373,209.9373,209.9373,209.9373,2
2024-11-06 08:19:00,210.0365,210.0663,210.0365,210.0663,272
2024-11-06 08:20:00,210.0663,210.5822,210.0663,210.5524,1094
2024-11-06 08:21:00,210.5921,210.7409,209.9968,209.9968,222
2024-11-06 08:22:00,210.7409,211.0287,210.2052,210.2052,358
2024-11-06 08:23:00,210.8302,210.8302,210.3937,210.8302,51
2024-11-06 08:24:00,210.8997,210.9592,210.3441,210.9592,18
2024-11-06 08:25:00,210.7310,211.0088,210.7310,211.0088,3
2024-11-06 08:26:00,210.3342,211.2271,210.3342,211.0287,61
2024-11-06 08:27:00,211.0386,211.0386,211.0187,211.0287,17
2024-11-06 08:28:00,210.8302,210.9989,210.8302,210.9989,21
2024-11-06 08:29:00,210.9989,210.9989,210.9989,210.9989,1
2024-11-06 08:30:00,210.8302,210.8302,210.5326,210.5326,50
2024-11-06 08:31:00,210.3937,210.4731,210.3540,210.4731,703
2024-11-06 08:32:00,210.6318,210.6318,210.3739,210.3739,9
2024-11-06 08:33:00,210.3739,210.8203,210.3739,210.8203,38
2024-11-06 08:34:00,210.4235,210.8203,210.4235,210.8104,81
2024-11-06 08:35:00,210.4434,210.4731,210.4433,210.4731,95
2024-11-06 08:36:00,210.4433,210.4433,210.4433,210.4433,11
2024-11-06 08:37:00,210.5822,210.8191,210.4433,210.8191,64
2024-11-06 08:38:00,210.8203,210.8203,210.4433,210.8202,47
2024-11-06 08:39:00,210.4433,210.4433,210.4433,210.4433,6
2024-11-06 08:40:00,210.6020,210.6020,210.6020,210.6020,2
2024-11-06 08:41:00,210.6020,210.7013,210.6020,210.7013,88
2024-11-06 08:42:00,210.6715,210.6715,210.6616,210.6616,55
2024-11-06 08:43:00,210.6715,210.6715,210.6715,210.6715,1
2024-11-06 08:44:00,210.5128,211.3065,210.5128,211.0287,263
2024-11-06 08:45:00,211.0287,211.3065,210.6814,210.9867,210
2024-11-06 08:46:00,211.0783,211.0783,211.0783,211.0783,50
2024-11-06 08:47:00,211.0088,211.0088,210.9791,210.9791,31
2024-11-06 08:48:00,211.0287,211.0287,210.9791,210.9791,8
2024-11-06 08:49:00,210.7509,210.7509,210.7509,210.7509,300
2024-11-06 08:50:00,210.7509,210.7509,210.7509,210.7509,20
2024-11-06 08:51:00,210.7509,210.9791,210.7509,210.9791,159
2024-11-06 08:52:00,210.8302,211.0088,210.7707,211.0088,498
2024-11-06 08:53:00,210.8402,211.3065,210.8402,211.2469,559
2024-11-06 08:54:00,211.2668,211.2668,211.2271,211.2668,7
2024-11-06 08:55:00,211.2469,211.3021,211.2469,211.2469,327
2024-11-06 08:56:00,211.2668,211.2668,211.1775,211.2668,128
2024-11-06 08:57:00,211.2767,211.3263,211.2767,211.3263,354
2024-11-06 08:58:00,211.3164,211.3263,211.3164,211.3263,12
2024-11-06 08:59:00,211.3858,211.3858,211.0981,211.3164,31
2024-11-06 09:00:00,211.3263,211.3263,211.0584,211.2668,4
2024-11-06 09:01:00,211.3164,211.3263,211.0406,211.1279,256
2024-11-06 09:02:00,211.0783,211.3065,211.0783,211.3065,10
2024-11-06 09:03:00,211.0783,211.0783,210.9294,211.0485,5
2024-11-06 09:04:00,211.0386,211.3065,211.0386,211.0783,8
2024-11-06 09:05:00,211.2965,211.2965,210.9890,211.0882,108
2024-11-06 09:06:00,211.0882,211.0882,211.0783,211.0882,41
2024-11-06 09:07:00,211.3461,211.3461,210.8585,210.8585,336
2024-11-06 09:08:00,211.0882,211.0882,211.0882,211.0882,40
2024-11-06 09:09:00,210.7707,211.1874,210.7707,210.7707,323
2024-11-06 09:10:00,210.8476,210.8476,210.8476,210.8476,4
2024-11-06 09:11:00,210.9096,211.2072,210.7707,211.2072,64
2024-11-06 09:12:00,211.2072,211.2072,211.2072,211.2072,20
2024-11-06 09:14:00,211.2271,211.3362,210.7707,211.3263,276
2024-11-06 09:15:00,211.0287,211.3561,211.0287,211.3561,90
2024-11-06 09:16:00,211.3561,211.4751,210.9890,211.4454,558
2024-11-06 09:17:00,211.3561,211.4454,211.3263,211.3263,33
2024-11-06 09:18:00,210.7707,210.9394,210.7707,210.9394,12
2024-11-06 09:20:00,211.3263,211.3263,211.3263,211.3263,4
2024-11-06 09:21:00,211.3263,211.4751,210.9096,210.9096,109
2024-11-06 09:22:00,211.0088,211.0088,210.8501,211.0088,15
2024-11-06 09:23:00,211.0386,211.2866,211.0386,211.2866,61
2024-11-06 09:24:00,211.3263,211.3263,211.3164,211.3164,13
2024-11-06 09:26:00,210.8997,211.0783,210.8302,211.0783,12
2024-11-06 09:27:00,211.0783,211.2668,210.7707,210.7707,174
2024-11-06 09:28:00,211.2866,211.5247,211.2866,211.3759,902
2024-11-06 09:29:00,211.3065,211.6239,211.3065,211.6239,46
2024-11-06 09:30:00,211.8025,212.6459,210.9294,210.9394,119399
2024-11-06 09:31:00,211.0485,211.6934,210.9077,211.2916,32696
2024-11-06 09:32:00,211.4454,212.2973,211.2073,212.0853,18111
2024-11-06 09:33:00,212.2192,212.4276,211.8472,211.9811,22378
2024-11-06 09:34:00,211.9117,212.0605,211.4156,211.4156,11841
2024-11-06 09:35:00,211.4801,211.5701,211.0287,211.0584,14983
2024-11-06 09:36:00,211.3660,211.3660,210.8203,210.9543,12218
2024-11-06 09:37:00,211.0187,211.0187,210.1357,210.1655,13319
2024-11-06 09:38:00,210.2647,210.6962,209.9869,210.5276,16387
2024-11-06 09:39:00,210.5574,210.7707,210.1556,210.5028,10415
2024-11-06 09:40:00,210.7112,210.7509,210.4334,210.5314,16482
2024-11-06 09:41:00,210.4830,210.6417,210.0663,210.0663,11786
2024-11-06 09:42:00,210.4134,210.4334,209.7786,210.1342,12636
2024-11-06 09:43:00,209.8183,209.8183,209.1932,209.3718,20008
2024-11-06 09:44:00,209.3718,209.9621,209.2726,209.7686,12997
2024-11-06 09:45:00,209.7587,209.9472,209.3959,209.7686,12153
2024-11-06 09:46:00,209.7786,209.9671,209.5107,209.5107,7757
2024-11-06 09:47:00,209.5057,209.7885,209.3788,209.5454,8405
2024-11-06 09:48:00,209.4660,209.5801,209.0420,209.3421,14689
2024-11-06 09:49:00,209.4512,209.7488,209.2329,209.3091,13044
2024-11-06 09:50:00,209.3569,209.6297,208.7170,209.5058,14061
2024-11-06 09:51:00,209.4016,209.7091,209.2627,209.6446,8592
2024-11-06 09:52:00,209.7587,209.9125,209.6446,209.8679,9247
2024-11-06 09:53:00,209.9869,209.9869,209.6595,209.6942,3917
2024-11-06 09:54:00,209.7920,210.1953,209.6980,210.0663,10596
2024-11-06 09:55:00,210.1258,210.2449,210.0266,210.2350,10651
2024-11-06 09:56:00,210.1109,210.4929,210.1060,210.4929,5820
2024-11-06 09:57:00,210.4136,210.8005,210.4136,210.6070,12547
2024-11-06 09:58:00,210.6616,210.7310,210.2052,210.3739,8688
2024-11-06 09:59:00,210.4433,210.6020,210.3937,210.4929,10937
